time,in1,in2,in3,in1_obs,in2_obs,in3_obs,in1_e_1st,in2_e_1st,in3_e_1st,out1,out2,out3,out1_obs,out2_obs,out3_obs,out1_e_1st,out2_e_1st,out3_e_1st
0.01,0.20058757970355526,0.49964737970698103,0.5003527167927201,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.125,-0.37499999999999994,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.21792659402881254,0.5046470406120378,0.5074253277325982,0.5589078229537882,0.6349532871599258,0.7669638376899798,0.0007049921374897789,0.001174331264497503,0.002499902493314854,0.5185222155746001,1.148218678558211,-0.3564777844253998,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.23611687975430456,0.5085214833948951,0.5146288091212053,1.2684639056932565,1.4532708851099712,1.7653876707744123,0.0018313461069291881,0.0032397469002548055,0.007179319438023676,0.534815887387993,1.1706120339141008,-0.340184112612007,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.2550587939660334,0.5113244685374948,0.5219031954828798,1.9311611730596576,2.2534861423031405,2.7575731497934663,0.0013934270560923018,0.0029624486417913253,0.007001562768924335,0.5488911172433072,1.1919740043867322,-0.3261088827566927,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.2746556844511814,0.5131035316797986,0.529196794076174,2.415043691249471,2.9454877915247546,3.647140631878279,0.00039608030546921247,0.0016567311494205643,0.004524172086071046,0.560777392449753,1.212102826492718,-0.314222607550247,0.0,0.0,0.0,0.0,0.0,0.0
0.060000000000000005,0.29482394019548885,0.5138745216458056,0.5364903275641303,1.8926493349613827,3.2522300444071663,4.283651631351908,-0.0005380435448230046,6.396139565688352e-05,0.0011858975505050218,0.5705231716972362,1.2308028378068476,-0.3044768283027638,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.3155157111138644,0.513626054248223,0.543792023007965,1.3295649830727725,2.6404708874293843,3.5779992411896915,-0.000726302190029178,-0.0010119182643708521,-0.0017913761484071034,0.5781953029915817,1.2478862304501797,-0.2968046970084183,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.33670888790949605,0.5123485120364487,0.5511096062783566,0.7897798038178588,1.9902510196327832,2.778648762798447,-0.0006133485516989778,-0.0012914109414323416,-0.002949663517218537,0.5838782789667618,1.2631747396249615,-0.2911217210332382,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.35838105496431716,0.5100372957644957,0.5584467342175252,0.30970090406230694,1.3492305250657262,1.953805121546891,-0.00038377262578473403,-0.00121986333892294,-0.0033443370707405967,0.5876733363333873,1.2765012521875667,-0.28732666366661275,0.0,0.0,0.0,0.0,0.0,0.0
0.09999999999999999,0.38050698642392883,0.5066951714328507,0.5658008422314822,-0.06963837017262575,0.7441973283930821,1.135120644788534,-0.00014960108925310411,-0.0009681448413331045,-0.003245560750785026,0.5896974076054312,1.2877113209557045,-0.28530259239456873,0.0,0.0,0.0,0.0,0.0,0.0
0.10999999999999999,0.40305553678940326,0.5023467206128786,0.5731504599155345,0.11466148910181864,0.1977049375837473,0.3449448694281403,8.335344122180344e-06,-0.0006444066258292358,-0.0028165558338928975,0.5900819345574604,1.296664571278208,-0.28491806544253956,0.0,0.0,0.0,0.0,0.0,0.0
0.11999999999999998,0.4259885504004575,0.4970223306731232,0.5804704004021702,-0.14166539386006935,-0.2643816888100321,-0.39688519723507887,-3.118890627311355e-05,-0.0003293950872560458,-0.002187969409472884,0.5889715540909,1.303235987347377,-0.28602844590910004,0.0,0.0,0.0,0.0,0.0,0.0
